show nonstop flight from ci0 to ci1 on a da0 which cost less than do0 one way	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( < ( fare $0 ) do0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ( oneway $0 ) ) )
what'r the flight from ci0 citi to ci1 that arriv on a da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_arrival $0 da0 ) ) )
list first class flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( class_type $0 first:cl ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i want to fli from ci2 to ci1 via ci0 on al0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci2 ) ( to $0 ci1 ) ( stop $0 ci0 ) ) )
what flight are there arriv in ci0 on al0 after ti0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( > ( arrival_time $0 ) ti0 ) ( to $0 ci0 ) ) )
what is the latest flight leav ci0 return to ci1	( argmax $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( departure_time $0 ) )
show me flight from ci0 to ci1 on mn0 dn0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
can you show me the flight from ci0 to ci1 with economi fare	( lambda $0 e ( and ( flight $0 ) ( economy $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
doe flight al0 fn0 from ci0 to ci1 fli on da0	( lambda $0 e ( and ( flight $0 ) ( flight $0 ) ( airline $0 al0 ) ( flight_number $0 fn0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
what doe ap0 mean	ap0
what are the flight avail in the morn between ci1 and ci0	( lambda $0 e ( and ( flight $0 ) ( during_day $0 morning:pd ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
what flight from ci0 to ci1 on da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
what is the cost of a flight from ci0 to ci1	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( fare $1 ) $0 ) ) ) )
which flight on al0 and al1 go through ci0	( lambda $0 e ( and ( flight $0 ) ( or ( airline $0 al0 ) ( airline $0 al1 ) ) ( stop $0 ci0 ) ) )
what airlin is al0	al0
give me a flight from ci0 to ci1 on da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
what airlin leav from ci0	( lambda $0 e ( exists $1 ( and ( from $1 ci0 ) ( = ( airline:e $1 ) $0 ) ) ) )
and i'll need ground transport for da0 mn0 dn0 to da1 mn0 dn1 in ci0	( lambda $0 e ( and ( ground_transport $0 ) ( day $0 da0 ) ( month $0 mn0 ) ( day_number $0 dn0 ) ( day $0 da1 ) ( day_number $0 dn1 ) ( to_city $0 ci0 ) ) )
show me the ground transport in ci0	( lambda $0 e ( and ( ground_transport $0 ) ( to_city $0 ci0 ) ) )
pleas give me all flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what doe fare code fb0 mean	fb0
what are the flight from ci0 to ci1 on da0 mn0 dn0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
i want to know the time of the latest flight i can take from ci1 to ci0 where i can get a dinner meal	( departure_time ( argmax $0 ( and ( flight $0 ) ( meal $0 dinner:me ) ( from $0 ci1 ) ( to $0 ci0 ) ) ( departure_time $0 ) ) )
flight from ci0 mn0 dn0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
doe ani airlin offer ac0 servic between ci0 and ci1	( lambda $0 e ( and ( airline $0 ) ( exists $1 ( and ( flight $1 ) ( aircraft_code $1 ac0 ) ( from $1 ci0 ) ( to $1 ci1 ) ( airline $1 $0 ) ) ) ) )
pleas give me flight from ci0 to ci1 on da0 and da1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( or ( day $0 da0 ) ( day $0 da1 ) ) ) )
list daili flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( daily $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
find the flight that leav ci0 and arriv in ci1 by ti0	( lambda $0 e ( and ( flight $0 ) ( < ( arrival_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i would like inform inform on flight from ci0 to ci1 on da0 morn	( lambda $0 e ( and ( flight $0 ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
what are the flight from ci0 citi to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
hi i'm call from ci1 i'd like to make a flight to either ci2 or ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( or ( to $0 ci2 ) ( to $0 ci0 ) ) ) )
is there a flight from ci1 to ci0 on al0 leav after ti0 o'clock in the afternoon	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
of all airlin which airlin has the most arriv in ci0	( argmax $0 ( airline $0 ) ( count $1 ( and ( flight $1 ) ( to $1 ci0 ) ( airline $1 $0 ) ) ) )
doe al0 have a flight from ci1 to ci0 da0 mn0 dn0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
give me the flight from ci0 to ci1 on al0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what flight from ci0 to ci1 citi arriv next da0 befor ti0	( lambda $0 e ( and ( flight $0 ) ( < ( arrival_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_arrival $0 da0 ) ) )
show me flight from ci1 to ci0 on da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ) )
show me the flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what is the earliest flight from ci1 to ci0 that serv a meal	( argmin $0 ( and ( flight $0 ) ( has_meal $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) ( departure_time $0 ) )
pleas show me airlin with round trip flight from ci0 to ci1 stop ci2	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( round_trip $1 ) ( from $1 ci0 ) ( to $1 ci1 ) ( stop $1 ci2 ) ( = ( airline:e $1 ) $0 ) ) ) )
round trip fare from ci0 to ci1 less than do0	( lambda $0 e ( exists $1 ( and ( round_trip $1 ) ( < ( fare $1 ) do0 ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( fare $1 ) $0 ) ) ) )
is there a flight from ci1 to ci0 with a stop in ci2 on al0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( stop $0 ci2 ) ) )
may i see all the flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i need to take ten peopl from ci1 to ci0 with a stopov in ci2 pleas give me the flight	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( stop $0 ci2 ) ) )
i want to go from ci0 to ci1 round trip and make a stop at ci2 is this possibl	( lambda $0 e ( and ( from $0 ci0 ) ( to $0 ci1 ) ( stop $0 ci2 ) ) )
i would like a nonstop flight from ci0 to ci1 on mn0 dn0	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
pleas list nonstop al0 flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what the latest flight from ci0 to ci1	( argmax $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( departure_time $0 ) )
i'm fli from ci1 to the ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
what kind of ground transport is avail in ci0	( lambda $0 e ( and ( ground_transport $0 ) ( to_city $0 ci0 ) ) )
what about the al0 flight arriv in ci0 between ti0 and ti1 in the afternoon	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( > ( arrival_time $0 ) ti0 ) ( < ( arrival_time $0 ) ti1 ) ( to $0 ci0 ) ) )
tell me about ground transport between ap0 and ci0	( lambda $0 e ( and ( ground_transport $0 ) ( to_city $0 ci0 ) ( from_airport $0 ap0 ) ) )
i would like the flight avail from ci0 to ci1 arriv in ci1 on ti0 o'clock da0 morn on or by ti0 o'clock da0 morn	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( or ( and ( arrival_time $0 ti0 ) ( day $0 da0 ) ) ( and ( < ( arrival_time $0 ) ti0 ) ( day $0 da0 ) ) ) ) )
what flight do you have from ci0 to ci1 on mn0 dn0 in the morn	( lambda $0 e ( and ( flight $0 ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
list the nonstop flight earli da0 morn from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( during_day $0 early:pd ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
show me all the flight arriv in ci0 around ti0 next da0 pleas	( lambda $0 e ( and ( flight $0 ) ( approx_arrival_time $0 ti0 ) ( to $0 ci0 ) ( day_arrival $0 da0 ) ) )
what are the class of servic for al0	( lambda $0 e ( exists $1 ( and ( airline $1 al0 ) ( = ( booking_class $1 ) $0 ) ) ) )
list flight from ci0 to ci1 leav between ti0 and ti1 on mn0 dn0	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( < ( departure_time $0 ) ti1 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
how mani airport doe ci0 have	( count $0 ( and ( airport $0 ) ( loc:t $0 ci0 ) ) )
list flight from ci1 to ci0 via ci2	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( stop $0 ci2 ) ) )
what flight from ci0 to ci1 on da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
show me the airlin for flight to or from ap0	( lambda $0 e ( and ( airline $0 ) ( exists $1 ( and ( flight $1 ) ( or ( from $1 ap0 ) ( to $1 ap0 ) ) ( airline $1 $0 ) ) ) ) )
nonstop flight ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i'd like to leav from ci0 on da0 and i'd like to leav sometim in the morn	( lambda $0 e ( and ( during_day $0 morning:pd ) ( from $0 ci0 ) ( day $0 da0 ) ) )
what is the cost of a first class ticket from ci0 to ci1	( lambda $0 e ( exists $1 ( and ( class_type $1 first:cl ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( fare $1 ) $0 ) ) ) )
show me the flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what doe the abbrevi al0 mean	al0
what doe fare code fb0 mean	fb0
do you have a al0 flight leav earli in the morn to ci0 from ci1	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( during_day $0 early:pd ) ( during_day $0 morning:pd ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
what flight depart ci0 after ti0 and fli to ci1 via ci2	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( stop $0 ci2 ) ) )
flight from ci0 to ci1 and price	( lambda $0 e ( exists $1 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( = ( fare $0 ) $1 ) ) ) )
i'd need inform pleas on a flight from ci0 ci1 california	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
doe al0 fli from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
what flight are there on da0 from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
what is the earliest flight you have that leav ci0 to ci1	( argmin $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( departure_time $0 ) )
i'd like a flight from ci0 to ci1 on that next da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
all flight from ci0 to ci1 leav befor ti0	( lambda $0 e ( and ( flight $0 ) ( < ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
pleas give me direct morn flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
pleas find the cheapest fare from ci1 to ci0	( min $0 ( exists $1 ( and ( from $1 ci1 ) ( to $1 ci0 ) ( = ( fare $1 ) $0 ) ) ) )
how mani citi are serv by al0 with first class flight	( count $0 ( and ( city $0 ) ( exists $1 ( and ( flight $1 ) ( airline $1 al0 ) ( class_type $1 first:cl ) ( to $1 $0 ) ) ) ) )
i would like the fare on the al0 fn0 from ci0 to ci1 on mn0 dn0	( lambda $0 e ( exists $1 ( and ( airline $1 al0 ) ( flight_number $1 fn0 ) ( from $1 ci0 ) ( to $1 ci1 ) ( day_number $1 dn0 ) ( month $1 mn0 ) ( = ( fare $1 ) $0 ) ) ) )
i need late flight da0 from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( during_day $0 late:pd ) ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ) )
ci0 to ci1 da0	( lambda $0 e ( and ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
i want a flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i need a flight from ci0 to ci1 that stop in ci2	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( stop $0 ci2 ) ) )
flight from ap0 to ap1	( lambda $0 e ( and ( flight $0 ) ( from $0 ap0 ) ( to $0 ap1 ) ) )
list the flight from ci1 to ci0 on al0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
what flight has al0 from ci0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ) )
what are the flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
okay i need to see economi flight on al0 between ci0 and ci1	( lambda $0 e ( and ( flight $0 ) ( economy $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
list flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
how much doe it cost to fli direct from ci1 to ci0 on al0	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( nonstop $1 ) ( airline $1 al0 ) ( from $1 ci1 ) ( to $1 ci0 ) ( = ( fare $1 ) $0 ) ) ) )
what flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i'd like a flight from ci0 to ci1 on al0 leav around ti0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( approx_departure_time $0 ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what kind of ground transport is there in ci0	( lambda $0 e ( and ( ground_transport $0 ) ( to_city $0 ci0 ) ) )
flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what is the least expens one way fare from ci0 to ci1	( min $0 ( exists $1 ( and ( = ( fare $1 ) $0 ) ( to $1 ci1 ) ( from $1 ci0 ) ( oneway $1 ) ) ) )
what flight are avail da0 afternoon from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( during_day $0 afternoon:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
show me the flight from ci1 to ci0 for da0 night or da1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( or ( and ( day $0 da0 ) ( during_day $0 late:pd ) ) ( day $0 da1 ) ) ) )
show me flight on mn0 dn0 pleas	( lambda $0 e ( and ( flight $0 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
what are the lowest one way fare from ci0 to ci1	( min $0 ( exists $1 ( and ( oneway $1 ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( fare $1 ) $0 ) ) ) )
show me all flight on al0 from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i need a flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
flight between ci0 and ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what is the least expens busi class flight between ci0 and ci1	( argmin $0 ( and ( flight $0 ) ( class_type $0 business:cl ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( fare $0 ) )
i need to fli from ci1 to ci0 da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ) )
what is the last flight to ci0 from ci1	( argmax $0 ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) ( departure_time $0 ) )
pleas list the al0 flight from ci0 to ci1 on da0 mn0 dn0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
on da0 i need to see all flight that leav ci0 and arriv in ci1 befor ti0	( lambda $0 e ( and ( flight $0 ) ( < ( arrival_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
show me ci0 to ci1 flight	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i would like inform on flight from ci0 to ci1 leav after ti0 da0 night	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ( during_day $0 late:pd ) ) )
what flight are provid by al0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ) )
show me all the cheapest fare from ci0 to ci1 leav on da0	( min $0 ( exists $1 ( and ( from $1 ci0 ) ( to $1 ci1 ) ( day $1 da0 ) ( = ( fare $1 ) $0 ) ) ) )
show me the earliest flight from ci0 to ci1 on da0	( argmin $0 ( and ( to $0 ci1 ) ( from $0 ci0 ) ( flight $0 ) ( day $0 da0 ) ) ( departure_time $0 ) )
give me the cheapest round trip flight from ci0 to ci1	( argmin $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( round_trip $0 ) ) ( fare $0 ) )
doe al0 fli from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
list the flight that arriv and depart from ap0	( lambda $0 e ( and ( flight $0 ) ( or ( from $0 ap0 ) ( to $0 ap0 ) ) ) )
show me all the flight from ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ) )
what are the flight from ci0 to ci1 da0 even	( lambda $0 e ( and ( flight $0 ) ( during_day $0 evening:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
display all flight from ci1 to ci0 on al0 with a layov in ci2	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( stop $0 ci2 ) ) )
i would like to find a flight from ci2 north carolina to ci0 i would like a stopov in ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci2 ) ( to $0 ci0 ) ( stop $0 ci1 ) ) )
flight inform on mn0 dn0 yr0 from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ( year $0 yr0 ) ) )
on flight al0 fn0 from ci0 to ci1 what time and what citi doe the plane stop in between	( lambda $0 e ( exists $1 ( exists $2 ( and ( flight $2 ) ( from $2 ci0 ) ( to $2 ci1 ) ( airline $2 al0 ) ( flight_number $2 fn0 ) ( stop $2 $0 ) ( = ( stop_arrival_time $2 ) $1 ) ) ) ) )
show me flight on da0 morn ci0 to ci1 for al0 first class	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( class_type $0 first:cl ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
could you tell me the cheapest fare from ci0 to ci1 on dn0 of mn0	( min $0 ( exists $1 ( and ( from $1 ci0 ) ( to $1 ci1 ) ( day_number $1 dn0 ) ( month $1 mn0 ) ( = ( fare $1 ) $0 ) ) ) )
list flight from ci1 to ci0 which leav on da0 after ti0	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ) )
from ci1 to ci0	( lambda $0 e ( and ( from $0 ci1 ) ( to $0 ci0 ) ) )
show me the flight	( lambda $0 e ( and ( flight $0 ) ) )
list all flight leav ci0 da0 afternoon arriv in ci1	( lambda $0 e ( and ( flight $0 ) ( during_day $0 afternoon:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
show me flight from ci0 to ci1 on da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
i would like to see inform for flight from ci0 leav after ti0 to ci1 on da0	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
pleas list fare for all the flight from ci0 to ci1 on mn0 dn0	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( from $1 ci0 ) ( to $1 ci1 ) ( day_number $1 dn0 ) ( month $1 mn0 ) ( = ( fare $1 ) $0 ) ) ) )
show me all flight from ci0 to ci1 on da0 of next week which leav ci0 after ti0 o'clock pm	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
which al0 fli from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what is the least expens busi class flight between ci1 and ci0	( argmin $0 ( and ( flight $0 ) ( class_type $0 business:cl ) ( from $0 ci1 ) ( to $0 ci0 ) ) ( fare $0 ) )
what flight are between ci0 and ci1 on mn0 dn0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
what is fare code fb0	fb0
what flight are there from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
pleas show me all the flight from ci1 to ci0 tomorrow	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( tomorrow $0 ) ) )
show me all flight from ci0 to ci1 nonstop	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
flight from ci0 to ap0 depart after ti0 al0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ap0 ) ) )
tell me about flight from ci0 arriv in ci1 befor ti0	( lambda $0 e ( and ( flight $0 ) ( < ( arrival_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
display all fare code	( lambda $0 e ( fare_basis_code $0 ) )
find me a flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what is the flight number of the earliest flight between ci1 and ci0	( flight_number ( argmin $0 ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) ( departure_time $0 ) ) )
what is the latest flight leav ci0 to ci1	( argmax $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( departure_time $0 ) )
how mani passeng fit on a ac0	( capacity ac0 )
what is the schedul of ground transport from the ap0 into ci0 downtown	( lambda $0 e ( exists $1 ( and ( ground_transport $1 ) ( to_city $1 ci0 ) ( from_airport $1 ap0 ) ( = ( departure_time $1 ) $0 ) ) ) )
pleas show me all fare for flight from ci0 to ci1	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( fare $1 ) $0 ) ) ) )
show me the cheapest round trip fare from ci0 to ci1	( min $0 ( exists $1 ( and ( from $1 ci0 ) ( to $1 ci1 ) ( round_trip $1 ) ( = ( fare $1 ) $0 ) ) ) )
what flight from ci0 to ci1 on da0 afternoon	( lambda $0 e ( and ( flight $0 ) ( during_day $0 afternoon:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
i want to go between ci0 and ci1 earli in the morn	( lambda $0 e ( and ( during_day $0 early:pd ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
